lat,long,time,calibpm
22.6,88.37,12-09-2023 02:00,115.7348934
22.6,88.41,12-09-2023 02:00,123.8621954
22.61,88.36,12-09-2023 02:00,113.2675491
22.48,88.34,12-09-2023 03:00,106.8467581
22.48,88.39,12-09-2023 03:00,114.3570893
22.5,88.35,12-09-2023 03:00,115.5716272
22.51,88.36,12-09-2023 03:00,113.2090153
22.51,88.37,12-09-2023 03:00,111.6783931
22.54,88.34,12-09-2023 03:00,111.7690648
22.54,88.35,12-09-2023 03:00,113.2343748
22.56,88.35,12-09-2023 03:00,111.4690207
22.56,88.36,12-09-2023 03:00,114.6173598
22.56,88.39,12-09-2023 03:00,122.1931675
22.57,88.42,12-09-2023 03:00,123.2952164
22.58,88.4,12-09-2023 03:00,123.2886117
22.58,88.43,12-09-2023 03:00,117.4736049
22.59,88.36,12-09-2023 03:00,116.4312863
22.6,88.37,12-09-2023 03:00,113.2185493
22.6,88.41,12-09-2023 03:00,123.8151043
22.61,88.36,12-09-2023 03:00,114.0413119
22.48,88.34,12-09-2023 04:00,107.070478
22.48,88.39,12-09-2023 04:00,117.2828107
22.5,88.35,12-09-2023 04:00,116.6520769
22.51,88.36,12-09-2023 04:00,113.7412711
22.51,88.37,12-09-2023 04:00,112.585893
22.54,88.34,12-09-2023 04:00,112.8461405
22.54,88.35,12-09-2023 04:00,114.0783973
22.56,88.35,12-09-2023 04:00,112.4196626
22.56,88.36,12-09-2023 04:00,114.972073
22.56,88.39,12-09-2023 04:00,122.7361244
22.57,88.42,12-09-2023 04:00,115.9473894
22.58,88.4,12-09-2023 04:00,123.3220597
22.58,88.43,12-09-2023 04:00,117.9505144
22.59,88.36,12-09-2023 04:00,114.9050404
22.6,88.37,12-09-2023 04:00,113.5038908
22.6,88.41,12-09-2023 04:00,125.2336618
22.61,88.36,12-09-2023 04:00,116.0882334
22.48,88.34,12-09-2023 05:00,106.7870591
22.48,88.39,12-09-2023 05:00,118.267547
22.5,88.35,12-09-2023 05:00,116.0780492
22.51,88.36,12-09-2023 05:00,114.3598718
22.51,88.37,12-09-2023 05:00,113.0611204
22.54,88.34,12-09-2023 05:00,113.1896945
22.54,88.35,12-09-2023 05:00,114.7078425
22.56,88.35,12-09-2023 05:00,112.3527789
22.56,88.36,12-09-2023 05:00,113.8566851
22.56,88.39,12-09-2023 05:00,123.746407
22.57,88.42,12-09-2023 05:00,116.5038316
22.58,88.4,12-09-2023 05:00,124.0115404
22.58,88.43,12-09-2023 05:00,118.5550769
22.59,88.36,12-09-2023 05:00,114.4111295
22.6,88.37,12-09-2023 05:00,112.9411018
22.6,88.41,12-09-2023 05:00,125.1937899
22.61,88.36,12-09-2023 05:00,114.170528
22.48,88.34,12-09-2023 06:00,106.6094057
22.48,88.39,12-09-2023 06:00,117.1880171
22.5,88.35,12-09-2023 06:00,116.3391396
22.51,88.36,12-09-2023 06:00,114.1520252
22.51,88.37,12-09-2023 06:00,112.6203637
22.54,88.34,12-09-2023 06:00,112.7894134
22.54,88.35,12-09-2023 06:00,114.5481628
22.56,88.35,12-09-2023 06:00,112.7158177
22.56,88.36,12-09-2023 06:00,113.9466772
22.56,88.39,12-09-2023 06:00,124.329356
22.57,88.42,12-09-2023 06:00,116.5640621
22.58,88.4,12-09-2023 06:00,124.0623355
22.58,88.43,12-09-2023 06:00,118.5615259
22.59,88.36,12-09-2023 06:00,113.516892
22.6,88.37,12-09-2023 06:00,112.3525697
22.6,88.41,12-09-2023 06:00,125.2087307
22.61,88.36,12-09-2023 06:00,114.9737102
22.48,88.34,12-09-2023 07:00,107.3294132
22.48,88.39,12-09-2023 07:00,117.9153741
22.5,88.35,12-09-2023 07:00,117.2355882
22.51,88.36,12-09-2023 07:00,114.4417808
22.51,88.37,12-09-2023 07:00,112.6429
22.54,88.34,12-09-2023 07:00,112.4846287
22.54,88.35,12-09-2023 07:00,114.4717136
22.56,88.35,12-09-2023 07:00,113.7980295
22.56,88.36,12-09-2023 07:00,114.130553
22.56,88.39,12-09-2023 07:00,125.0433147
22.57,88.42,12-09-2023 07:00,117.0893138
22.58,88.4,12-09-2023 07:00,124.9782107
22.58,88.43,12-09-2023 07:00,119.6047783
22.59,88.36,12-09-2023 07:00,115.34175
22.6,88.37,12-09-2023 07:00,113.5160096
22.6,88.41,12-09-2023 07:00,125.1678613
22.61,88.36,12-09-2023 07:00,116.0059987
22.48,88.34,12-09-2023 08:00,109.2971172
22.48,88.39,12-09-2023 08:00,117.2497929
22.5,88.35,12-09-2023 08:00,117.7747801
22.51,88.36,12-09-2023 08:00,115.6169153
22.51,88.37,12-09-2023 08:00,112.7717754
22.54,88.34,12-09-2023 08:00,113.8991005
22.54,88.35,12-09-2023 08:00,115.1926871
22.56,88.35,12-09-2023 08:00,114.7001618
22.56,88.36,12-09-2023 08:00,114.4806687
22.56,88.39,12-09-2023 08:00,125.8997386
22.57,88.42,12-09-2023 08:00,117.7730708
22.58,88.4,12-09-2023 08:00,125.4062697
22.58,88.43,12-09-2023 08:00,120.2762694
22.59,88.36,12-09-2023 08:00,114.6761523
22.6,88.37,12-09-2023 08:00,112.6220763
22.6,88.41,12-09-2023 08:00,125.6402664
22.61,88.36,12-09-2023 08:00,114.264771
22.48,88.34,12-09-2023 09:00,109.8258322
22.48,88.39,12-09-2023 09:00,117.6533593
22.5,88.35,12-09-2023 09:00,117.4014755
22.51,88.36,12-09-2023 09:00,117.993072
22.51,88.37,12-09-2023 09:00,113.9773466
22.54,88.34,12-09-2023 09:00,104.0231176
22.54,88.35,12-09-2023 09:00,104.1957846
22.56,88.35,12-09-2023 09:00,103.9174417
22.56,88.36,12-09-2023 09:00,115.393601
22.56,88.39,12-09-2023 09:00,121.1958348
22.57,88.42,12-09-2023 09:00,114.3920032
22.58,88.4,12-09-2023 09:00,121.0420385
22.58,88.43,12-09-2023 09:00,116.994273
22.59,88.36,12-09-2023 09:00,113.0701101
22.6,88.37,12-09-2023 09:00,111.6132919
22.6,88.41,12-09-2023 09:00,121.7713912
22.61,88.36,12-09-2023 09:00,113.1635201
22.48,88.34,12-09-2023 10:00,110.7189142
22.48,88.39,12-09-2023 10:00,118.5302922
22.5,88.35,12-09-2023 10:00,118.6191335
22.51,88.36,12-09-2023 10:00,117.7274929
22.51,88.37,12-09-2023 10:00,115.4921092
22.54,88.34,12-09-2023 10:00,98.09538793
22.54,88.35,12-09-2023 10:00,98.59168739
22.56,88.35,12-09-2023 10:00,97.62833806
22.56,88.36,12-09-2023 10:00,115.1831564
22.56,88.39,12-09-2023 10:00,118.4506297
22.57,88.42,12-09-2023 10:00,111.3939307
22.58,88.4,12-09-2023 10:00,117.8345013
22.58,88.43,12-09-2023 10:00,113.8103241
22.59,88.36,12-09-2023 10:00,101.7123587
22.6,88.37,12-09-2023 10:00,100.8622336
22.6,88.41,12-09-2023 10:00,118.8714464
22.61,88.36,12-09-2023 10:00,102.391704
22.48,88.34,12-09-2023 11:00,100.4627237
22.48,88.39,12-09-2023 11:00,118.3373002
22.5,88.35,12-09-2023 11:00,108.5129652
22.51,88.36,12-09-2023 11:00,107.2373057
22.51,88.37,12-09-2023 11:00,115.8708995
22.54,88.34,12-09-2023 11:00,95.29954431
22.54,88.35,12-09-2023 11:00,95.55807293
22.56,88.35,12-09-2023 11:00,95.06837821
22.56,88.36,12-09-2023 11:00,105.5540371
22.56,88.39,12-09-2023 11:00,116.2193331
22.57,88.42,12-09-2023 11:00,108.5587717
22.58,88.4,12-09-2023 11:00,115.355055
22.58,88.43,12-09-2023 11:00,111.2082182
22.59,88.36,12-09-2023 11:00,97.68576273
22.6,88.37,12-09-2023 11:00,96.6903332
22.6,88.41,12-09-2023 11:00,116.6127873
22.61,88.36,12-09-2023 11:00,98.73308669
22.48,88.34,12-09-2023 12:00,87.52698641
22.48,88.39,12-09-2023 12:00,101.093821
22.5,88.35,12-09-2023 12:00,94.71955446
22.51,88.36,12-09-2023 12:00,93.39388765
22.51,88.37,12-09-2023 12:00,98.86802169
22.54,88.34,12-09-2023 12:00,88.01902071
22.54,88.35,12-09-2023 12:00,88.846501
22.56,88.35,12-09-2023 12:00,88.59552066
22.56,88.36,12-09-2023 12:00,94.24209283
22.56,88.39,12-09-2023 12:00,100.2390256
22.57,88.42,12-09-2023 12:00,93.72674631
22.58,88.4,12-09-2023 12:00,100.0003112
22.58,88.43,12-09-2023 12:00,96.2374932
22.59,88.36,12-09-2023 12:00,90.98915153
22.6,88.37,12-09-2023 12:00,90.29659677
22.6,88.41,12-09-2023 12:00,100.2654445
22.61,88.36,12-09-2023 12:00,92.1525303
22.48,88.34,12-09-2023 13:00,81.02345396
22.48,88.39,12-09-2023 13:00,90.79545539
22.5,88.35,12-09-2023 13:00,86.9601768
22.51,88.36,12-09-2023 13:00,85.60148626
22.51,88.37,12-09-2023 13:00,88.64985657
22.54,88.34,12-09-2023 13:00,83.97051302
22.54,88.35,12-09-2023 13:00,84.64608415
22.56,88.35,12-09-2023 13:00,84.6904303
22.56,88.36,12-09-2023 13:00,87.38890319
22.56,88.39,12-09-2023 13:00,88.14470132
22.57,88.42,12-09-2023 13:00,82.59105373
22.58,88.4,12-09-2023 13:00,86.95018588
22.58,88.43,12-09-2023 13:00,84.49322049
22.59,88.36,12-09-2023 13:00,85.37758215
22.6,88.37,12-09-2023 13:00,84.81523523
22.6,88.41,12-09-2023 13:00,88.0126064
22.61,88.36,12-09-2023 13:00,84.95393489
22.48,88.34,12-09-2023 14:00,76.32246567
22.48,88.39,12-09-2023 14:00,83.88000736
22.5,88.35,12-09-2023 14:00,80.80991859
22.51,88.36,12-09-2023 14:00,80.06924354
22.51,88.37,12-09-2023 14:00,81.52022608
22.54,88.34,12-09-2023 14:00,78.30464043
22.54,88.35,12-09-2023 14:00,79.05758144
22.56,88.35,12-09-2023 14:00,78.74621485
22.56,88.36,12-09-2023 14:00,82.93021953
22.56,88.39,12-09-2023 14:00,86.5490946
22.57,88.42,12-09-2023 14:00,80.83221544
22.58,88.4,12-09-2023 14:00,84.3582061
22.58,88.43,12-09-2023 14:00,83.0948126
22.59,88.36,12-09-2023 14:00,79.84883786
22.6,88.37,12-09-2023 14:00,79.57804328
22.6,88.41,12-09-2023 14:00,85.32627311
22.61,88.36,12-09-2023 14:00,79.44877898
22.48,88.34,12-09-2023 15:00,76.75807541
22.48,88.39,12-09-2023 15:00,81.52669205
22.5,88.35,12-09-2023 15:00,80.78508321
22.51,88.36,12-09-2023 15:00,79.70756613
22.51,88.37,12-09-2023 15:00,79.8773927
22.54,88.34,12-09-2023 15:00,77.52745345
22.54,88.35,12-09-2023 15:00,77.73408763
22.56,88.35,12-09-2023 15:00,77.67370139
22.56,88.36,12-09-2023 15:00,82.10149564
22.56,88.39,12-09-2023 15:00,82.69369178
22.57,88.42,12-09-2023 15:00,78.31568892
22.58,88.4,12-09-2023 15:00,81.41425818
22.59,88.36,12-09-2023 15:00,77.73484716
22.6,88.37,12-09-2023 15:00,77.69144454
22.6,88.41,12-09-2023 15:00,83.01732432
22.61,88.36,12-09-2023 15:00,77.90090933
22.48,88.34,12-09-2023 16:00,81.40332383
22.48,88.39,12-09-2023 16:00,86.58776155
22.5,88.35,12-09-2023 16:00,84.95290286
22.51,88.36,12-09-2023 16:00,84.0640928
22.51,88.37,12-09-2023 16:00,84.71673145
22.54,88.34,12-09-2023 16:00,83.93103168
22.54,88.35,12-09-2023 16:00,84.31127632
22.56,88.35,12-09-2023 16:00,83.68854316
22.56,88.36,12-09-2023 16:00,85.18256654
22.56,88.39,12-09-2023 16:00,85.96488827
22.57,88.42,12-09-2023 16:00,82.15017587
22.58,88.4,12-09-2023 16:00,85.52425738
22.59,88.36,12-09-2023 16:00,81.0891567
22.6,88.37,12-09-2023 16:00,80.9249816
22.6,88.41,12-09-2023 16:00,88.75775216
22.61,88.36,12-09-2023 16:00,81.20426799
22.48,88.34,12-09-2023 17:00,97.16032348
22.48,88.39,12-09-2023 17:00,100.8959331
22.5,88.35,12-09-2023 17:00,101.206202
22.51,88.36,12-09-2023 17:00,100.3202225
22.51,88.37,12-09-2023 17:00,100.315659
22.54,88.34,12-09-2023 17:00,98.41419591
22.54,88.35,12-09-2023 17:00,98.93785789
22.56,88.35,12-09-2023 17:00,97.34800125
22.56,88.36,12-09-2023 17:00,93.80308743
22.56,88.39,12-09-2023 17:00,95.63042062
22.57,88.42,12-09-2023 17:00,88.48880346
22.58,88.4,12-09-2023 17:00,92.1110347
22.58,88.43,12-09-2023 17:00,89.76351938
22.59,88.36,12-09-2023 17:00,88.16481934
22.6,88.37,12-09-2023 17:00,87.14391436
22.6,88.41,12-09-2023 17:00,93.75561638
22.61,88.36,12-09-2023 17:00,88.303519
22.48,88.34,12-09-2023 18:00,108.3882549
22.48,88.39,12-09-2023 18:00,113.6741863
22.5,88.35,12-09-2023 18:00,113.269162
22.51,88.36,12-09-2023 18:00,119.2398521
22.51,88.37,12-09-2023 18:00,113.7817493
22.54,88.34,12-09-2023 18:00,107.709119
22.54,88.35,12-09-2023 18:00,108.3960125
22.56,88.35,12-09-2023 18:00,106.1220929
22.56,88.36,12-09-2023 18:00,112.2909901
22.56,88.39,12-09-2023 18:00,142.3736266
22.57,88.42,12-09-2023 18:00,106.2768044
22.58,88.4,12-09-2023 18:00,110.6312189
22.58,88.43,12-09-2023 18:00,108.9271945
22.59,88.36,12-09-2023 18:00,93.25215039
22.6,88.37,12-09-2023 18:00,92.65866681
22.6,88.41,12-09-2023 18:00,115.2592585
22.61,88.36,12-09-2023 18:00,93.35876986
22.48,88.34,12-09-2023 19:00,106.9530369
22.48,88.39,12-09-2023 19:00,118.8766508
22.5,88.35,12-09-2023 19:00,116.6403118
22.51,88.36,12-09-2023 19:00,116.2798813
22.51,88.37,12-09-2023 19:00,114.3920285
22.54,88.34,12-09-2023 19:00,116.3792779
22.54,88.35,12-09-2023 19:00,115.603692
22.56,88.35,12-09-2023 19:00,112.8768756
22.56,88.36,12-09-2023 19:00,115.8504649
22.56,88.39,12-09-2023 19:00,131.4110227
22.57,88.42,12-09-2023 19:00,110.6466458
22.58,88.4,12-09-2023 19:00,117.2608268
22.58,88.43,12-09-2023 19:00,119.093172
22.59,88.36,12-09-2023 19:00,99.13276652
22.6,88.37,12-09-2023 19:00,98.46002599
22.6,88.41,12-09-2023 19:00,117.6203137
22.61,88.36,12-09-2023 19:00,102.0926361
22.48,88.34,12-09-2023 20:00,109.4247617
22.48,88.39,12-09-2023 20:00,123.5177539
22.5,88.35,12-09-2023 20:00,122.5682056
22.51,88.36,12-09-2023 20:00,115.3831858
22.51,88.37,12-09-2023 20:00,116.450676
22.54,88.34,12-09-2023 20:00,119.1634617
22.54,88.35,12-09-2023 20:00,119.8824355
22.56,88.35,12-09-2023 20:00,117.7368367
22.56,88.36,12-09-2023 20:00,118.3794616
22.56,88.39,12-09-2023 20:00,130.2417605
22.57,88.42,12-09-2023 20:00,112.9892212
22.58,88.4,12-09-2023 20:00,120.7318702
22.58,88.43,12-09-2023 20:00,120.5837352
22.59,88.36,12-09-2023 20:00,112.5746509
22.6,88.37,12-09-2023 20:00,109.1864163
22.6,88.41,12-09-2023 20:00,123.0123945
22.61,88.36,12-09-2023 20:00,109.7657469
22.48,88.34,12-09-2023 21:00,111.2243262
22.48,88.39,12-09-2023 21:00,129.1798831
22.5,88.35,12-09-2023 21:00,126.7143419
22.51,88.36,12-09-2023 21:00,118.8084613
22.51,88.37,12-09-2023 21:00,120.238001
22.54,88.34,12-09-2023 21:00,117.9449079
22.54,88.35,12-09-2023 21:00,120.8255205
22.56,88.35,12-09-2023 21:00,123.7250039
22.56,88.36,12-09-2023 21:00,121.4191027
22.56,88.39,12-09-2023 21:00,131.9454243
22.57,88.42,12-09-2023 21:00,115.3024087
22.58,88.4,12-09-2023 21:00,124.9226925
22.58,88.43,12-09-2023 21:00,119.0727749
22.59,88.36,12-09-2023 21:00,129.7250258
22.6,88.37,12-09-2023 21:00,124.6450328
22.6,88.41,12-09-2023 21:00,126.4870737
22.61,88.36,12-09-2023 21:00,120.5595259
22.48,88.34,12-09-2023 22:00,111.5033741
22.48,88.39,12-09-2023 22:00,130.6676511
22.5,88.35,12-09-2023 22:00,129.1540852
22.51,88.36,12-09-2023 22:00,122.6125564
22.51,88.37,12-09-2023 22:00,122.4032272
22.54,88.34,12-09-2023 22:00,119.5415517
22.54,88.35,12-09-2023 22:00,119.9501024
22.56,88.35,12-09-2023 22:00,125.5981035
22.56,88.36,12-09-2023 22:00,126.8297068
22.56,88.39,12-09-2023 22:00,140.7491391
22.57,88.42,12-09-2023 22:00,117.5985619
22.58,88.4,12-09-2023 22:00,127.2613048
22.58,88.43,12-09-2023 22:00,123.7589026
22.59,88.36,12-09-2023 22:00,136.7848689
22.6,88.37,12-09-2023 22:00,133.2456687
22.6,88.41,12-09-2023 22:00,129.4984266
22.61,88.36,12-09-2023 22:00,122.2770732
22.48,88.34,12-09-2023 23:00,112.6217244
22.48,88.39,12-09-2023 23:00,127.8504604
22.5,88.35,12-09-2023 23:00,128.9769618
22.51,88.36,12-09-2023 23:00,121.6107833
22.51,88.37,12-09-2023 23:00,121.616524
22.54,88.34,12-09-2023 23:00,118.855277
22.54,88.35,12-09-2023 23:00,119.0987091
22.56,88.35,12-09-2023 23:00,123.0407987
22.56,88.36,12-09-2023 23:00,129.1195131
22.56,88.39,12-09-2023 23:00,144.8387988
22.57,88.42,12-09-2023 23:00,119.2199338
22.58,88.4,12-09-2023 23:00,130.3196807
22.58,88.43,12-09-2023 23:00,128.6732119
22.59,88.36,12-09-2023 23:00,137.0897999
22.6,88.37,12-09-2023 23:00,136.6057664
22.6,88.41,12-09-2023 23:00,130.8065448
22.61,88.36,12-09-2023 23:00,126.9260398
22.48,88.34,12-10-2023 00:00,110.8243025
22.48,88.39,12-10-2023 00:00,126.2958148
22.5,88.35,12-10-2023 00:00,125.6736579
22.51,88.36,12-10-2023 00:00,121.9608473
22.51,88.37,12-10-2023 00:00,120.7676427
22.54,88.34,12-10-2023 00:00,126.1111498
22.54,88.35,12-10-2023 00:00,121.5906731
22.56,88.35,12-10-2023 00:00,120.9122714
22.56,88.36,12-10-2023 00:00,128.7446571
22.56,88.39,12-10-2023 00:00,150.3186678
22.57,88.42,12-10-2023 00:00,116.5778528
22.58,88.4,12-10-2023 00:00,130.7450322
22.58,88.43,12-10-2023 00:00,122.2711435
22.59,88.36,12-10-2023 00:00,133.3290825
22.6,88.37,12-10-2023 00:00,132.0562536
22.6,88.41,12-10-2023 00:00,134.7125973
22.61,88.36,12-10-2023 00:00,135.7256616
22.48,88.34,12-10-2023 01:00,109.0694137
22.48,88.39,12-10-2023 01:00,123.8450323
22.5,88.35,12-10-2023 01:00,122.8488002
22.51,88.36,12-10-2023 01:00,120.3635288
22.51,88.37,12-10-2023 01:00,118.9471416
22.54,88.34,12-10-2023 01:00,124.7155229
22.54,88.35,12-10-2023 01:00,124.3767938
22.56,88.35,12-10-2023 01:00,120.8885446
22.56,88.36,12-10-2023 01:00,123.6618194
22.56,88.39,12-10-2023 01:00,142.7945731
22.57,88.42,12-10-2023 01:00,117.6748382
22.58,88.4,12-10-2023 01:00,135.439717
22.58,88.43,12-10-2023 01:00,123.2718884
22.59,88.36,12-10-2023 01:00,123.7948427
22.6,88.37,12-10-2023 01:00,125.1507026
22.6,88.41,12-10-2023 01:00,140.399881
22.61,88.36,12-10-2023 01:00,123.8929703
22.48,88.34,12-10-2023 02:00,107.0933808
22.48,88.39,12-10-2023 02:00,121.1504503
22.5,88.35,12-10-2023 02:00,120.4661038
22.51,88.36,12-10-2023 02:00,119.5206816
22.51,88.37,12-10-2023 02:00,118.4094808
22.54,88.34,12-10-2023 02:00,121.9475453
22.54,88.35,12-10-2023 02:00,119.1499638
22.56,88.35,12-10-2023 02:00,118.8970964
22.56,88.36,12-10-2023 02:00,120.9177973
22.56,88.39,12-10-2023 02:00,134.5689463
22.57,88.42,12-10-2023 02:00,118.0278325
22.58,88.4,12-10-2023 02:00,135.8974437
22.58,88.43,12-10-2023 02:00,123.6022378
22.59,88.36,12-10-2023 02:00,121.174465
22.6,88.37,12-10-2023 02:00,119.2005896
22.6,88.41,12-10-2023 02:00,138.2827004
22.61,88.36,12-10-2023 02:00,122.7756441
22.48,88.34,12-10-2023 03:00,106.5448479
22.48,88.39,12-10-2023 03:00,119.0095684
22.5,88.35,12-10-2023 03:00,119.9515381
22.51,88.36,12-10-2023 03:00,117.0737561
22.51,88.37,12-10-2023 03:00,116.8998239
22.54,88.34,12-10-2023 03:00,122.5364397
22.54,88.35,12-10-2023 03:00,117.2969893
22.56,88.35,12-10-2023 03:00,116.9044787
22.56,88.36,12-10-2023 03:00,119.5819668
22.56,88.39,12-10-2023 03:00,131.0009334
22.57,88.42,12-10-2023 03:00,114.416417
22.58,88.4,12-10-2023 03:00,131.9293719
22.58,88.43,12-10-2023 03:00,120.3352127
22.59,88.36,12-10-2023 03:00,121.5607623
22.6,88.37,12-10-2023 03:00,119.7671021
22.6,88.41,12-10-2023 03:00,133.9023038
22.61,88.36,12-10-2023 03:00,125.263194
22.48,88.34,12-10-2023 04:00,107.4405852
22.48,88.39,12-10-2023 04:00,119.1644511
22.5,88.35,12-10-2023 04:00,122.5767752
22.51,88.36,12-10-2023 04:00,117.1099329
22.51,88.37,12-10-2023 04:00,115.8752878
22.54,88.34,12-10-2023 04:00,121.2749575
22.54,88.35,12-10-2023 04:00,119.6501901
22.56,88.35,12-10-2023 04:00,117.7725553
22.56,88.36,12-10-2023 04:00,118.8381347
22.56,88.39,12-10-2023 04:00,134.1010759
22.57,88.42,12-10-2023 04:00,114.0113266
22.58,88.4,12-10-2023 04:00,130.6986883
22.58,88.43,12-10-2023 04:00,120.2641336
22.59,88.36,12-10-2023 04:00,121.9422705
22.6,88.37,12-10-2023 04:00,120.5599916
22.6,88.41,12-10-2023 04:00,131.7460123
22.61,88.36,12-10-2023 04:00,121.8158368
22.48,88.34,12-10-2023 05:00,107.216354
22.48,88.39,12-10-2023 05:00,120.5118834
22.5,88.35,12-10-2023 05:00,121.4722258
22.51,88.36,12-10-2023 05:00,118.7444658
22.51,88.37,12-10-2023 05:00,116.4169411
22.54,88.34,12-10-2023 05:00,118.2313843
22.54,88.35,12-10-2023 05:00,116.328274
22.56,88.35,12-10-2023 05:00,117.7907534
22.56,88.36,12-10-2023 05:00,113.815243
22.56,88.39,12-10-2023 05:00,126.2464069
22.57,88.42,12-10-2023 05:00,114.7088598
22.58,88.4,12-10-2023 05:00,124.0696715
22.58,88.43,12-10-2023 05:00,117.6753341
22.59,88.36,12-10-2023 05:00,113.2724793
22.6,88.37,12-10-2023 05:00,113.8178425
22.6,88.41,12-10-2023 05:00,121.0116742
22.61,88.36,12-10-2023 05:00,112.8856299
22.48,88.34,12-10-2023 06:00,107.6534609
22.48,88.39,12-10-2023 06:00,121.8040243
22.5,88.35,12-10-2023 06:00,120.628012
22.51,88.36,12-10-2023 06:00,116.4245632
22.51,88.37,12-10-2023 06:00,114.902065
22.54,88.34,12-10-2023 06:00,112.1434645
22.54,88.35,12-10-2023 06:00,112.2651805
22.56,88.35,12-10-2023 06:00,112.5567328
22.56,88.36,12-10-2023 06:00,112.0298521
22.56,88.39,12-10-2023 06:00,123.0325949
22.57,88.42,12-10-2023 06:00,109.2390553
22.58,88.4,12-10-2023 06:00,117.7223794
22.58,88.43,12-10-2023 06:00,113.0716949
22.59,88.36,12-10-2023 06:00,112.0686303
22.6,88.37,12-10-2023 06:00,112.9631015
22.6,88.41,12-10-2023 06:00,116.972269
22.61,88.36,12-10-2023 06:00,114.5831513
22.48,88.34,12-10-2023 07:00,107.7537637
22.48,88.39,12-10-2023 07:00,119.8621159
22.5,88.35,12-10-2023 07:00,118.3619288
22.51,88.36,12-10-2023 07:00,114.0537475
22.51,88.37,12-10-2023 07:00,112.4949938
22.54,88.34,12-10-2023 07:00,110.5956024
22.54,88.35,12-10-2023 07:00,111.8071015
22.56,88.35,12-10-2023 07:00,112.2486759
22.56,88.36,12-10-2023 07:00,112.4117758
22.56,88.39,12-10-2023 07:00,119.9001282
22.57,88.42,12-10-2023 07:00,109.154207
22.58,88.4,12-10-2023 07:00,117.6837643
22.58,88.43,12-10-2023 07:00,112.4377091
22.59,88.36,12-10-2023 07:00,111.9677991
22.6,88.37,12-10-2023 07:00,111.6583196
22.6,88.41,12-10-2023 07:00,117.582806
22.61,88.36,12-10-2023 07:00,113.8001443
22.48,88.34,12-10-2023 08:00,106.3266083
22.48,88.39,12-10-2023 08:00,116.9461717
22.5,88.35,12-10-2023 08:00,115.8176279
22.51,88.36,12-10-2023 08:00,112.0727371
22.51,88.37,12-10-2023 08:00,111.3745969
22.54,88.34,12-10-2023 08:00,112.0367765
22.54,88.35,12-10-2023 08:00,112.4896733
22.56,88.35,12-10-2023 08:00,112.9623844
22.56,88.36,12-10-2023 08:00,111.2290192
22.56,88.39,12-10-2023 08:00,116.5213597
22.57,88.42,12-10-2023 08:00,107.8540463
22.58,88.4,12-10-2023 08:00,115.4881887
22.58,88.43,12-10-2023 08:00,110.6846516
22.59,88.36,12-10-2023 08:00,102.889446
22.6,88.37,12-10-2023 08:00,102.997009
22.6,88.41,12-10-2023 08:00,114.7909163
22.61,88.36,12-10-2023 08:00,103.2725213
22.48,88.34,12-10-2023 09:00,90.94318163
22.48,88.39,12-10-2023 09:00,106.410071
22.5,88.35,12-10-2023 09:00,99.63974463
22.51,88.36,12-10-2023 09:00,97.17145681
22.51,88.37,12-10-2023 09:00,103.4841686
22.54,88.34,12-10-2023 09:00,97.44880663
22.54,88.35,12-10-2023 09:00,98.55085563
22.56,88.35,12-10-2023 09:00,97.34973545
22.56,88.36,12-10-2023 09:00,96.47416088
22.56,88.39,12-10-2023 09:00,102.0565113
22.57,88.42,12-10-2023 09:00,94.21573463
22.58,88.4,12-10-2023 09:00,101.6422994
22.58,88.43,12-10-2023 09:00,96.87933421
22.59,88.36,12-10-2023 09:00,95.40280662
22.6,88.37,12-10-2023 09:00,96.10668381
22.6,88.41,12-10-2023 09:00,102.5367707
22.61,88.36,12-10-2023 09:00,96.29539083
22.48,88.34,12-10-2023 10:00,82.240022
22.48,88.39,12-10-2023 10:00,94.11603153
22.5,88.35,12-10-2023 10:00,90.11476592
22.51,88.36,12-10-2023 10:00,88.98346734
22.51,88.37,12-10-2023 10:00,91.31656289
22.54,88.34,12-10-2023 10:00,84.60896077
22.54,88.35,12-10-2023 10:00,85.30151553
22.56,88.35,12-10-2023 10:00,85.40719146
22.56,88.36,12-10-2023 10:00,89.13620632
22.56,88.39,12-10-2023 10:00,97.75089167
22.57,88.42,12-10-2023 10:00,89.63365922
22.58,88.4,12-10-2023 10:00,96.44126495
22.58,88.43,12-10-2023 10:00,92.57182752
22.59,88.36,12-10-2023 10:00,90.36901951
22.6,88.37,12-10-2023 10:00,90.13785341
22.6,88.41,12-10-2023 10:00,97.63578039
22.61,88.36,12-10-2023 10:00,90.48130018
22.48,88.34,12-10-2023 11:00,81.8089374
22.48,88.39,12-10-2023 11:00,89.75051761
22.5,88.35,12-10-2023 11:00,90.77063376
22.51,88.36,12-10-2023 11:00,89.91579096
22.51,88.37,12-10-2023 11:00,88.1936847
22.54,88.34,12-10-2023 11:00,85.63147193
22.54,88.35,12-10-2023 11:00,86.27118873
22.56,88.35,12-10-2023 11:00,85.04270603
22.56,88.36,12-10-2023 11:00,90.28002996
22.56,88.39,12-10-2023 11:00,95.84451121
22.57,88.42,12-10-2023 11:00,87.00075674
22.58,88.4,12-10-2023 11:00,94.88493602
22.58,88.43,12-10-2023 11:00,90.41352319
22.59,88.36,12-10-2023 11:00,85.84737143
22.6,88.37,12-10-2023 11:00,85.65677734
22.6,88.41,12-10-2023 11:00,96.17663557
